SIP_ID,Date,rm_id,client_id,SIP_Status,SIP_Amount
SIP_002330,2026-06-24,RM_0069,CL_00508,Paused,35131.73
SIP_005163,2026-05-15,RM_0047,CL_00017,Active,20629.11
SIP_000668,2026-04-25,RM_0027,CL_00331,Stopped,6254.53
SIP_004319,2026-04-25,RM_0006,CL_00265,Paused,17151.09
SIP_005920,2026-06-17,RM_0040,CL_00334,Active,16552.41
SIP_000378,2026-06-17,RM_0007,CL_00819,Active,38562.07
SIP_003948,2026-06-24,RM_0059,CL_00878,Paused,9921.58
SIP_004817,2026-04-29,RM_0027,CL_00556,Paused,16705.3
SIP_004001,2026-06-26,RM_0012,CL_00505,Paused,32361.86
SIP_003527,2026-06-20,RM_0022,CL_00380,Active,48252.62
SIP_002524,2026-04-05,RM_0052,CL_00564,Active,31882.08
SIP_000323,2026-07-01,RM_0009,CL_00041,Stopped,14330.02
SIP_005566,2026-05-14,RM_0049,CL_00764,Active,22404.9
SIP_003279,2026-06-14,RM_0041,CL_00420,Stopped,47207.07
SIP_005062,2026-05-30,RM_0045,CL_00577,Stopped,44471.07
SIP_002457,2026-06-29,RM_0012,CL_00713,Active,48447.58
SIP_000762,2026-06-24,RM_0043,CL_00567,Stopped,27658.2
SIP_004335,2026-04-20,RM_0027,CL_00614,Paused,20566.8
SIP_002208,2026-06-01,RM_0059,CL_00208,Stopped,13248.35
SIP_001012,2026-05-19,RM_0010,CL_00119,Active,19120.55
SIP_001415,2026-04-29,RM_0027,CL_00864,Active,4487.36
SIP_003571,2026-06-24,RM_0004,CL_00483,Active,18665.18
SIP_005916,2026-04-25,RM_0015,CL_00008,Paused,49496.66
SIP_004291,2026-06-11,RM_0049,CL_00211,Active,20513.04
SIP_000901,2026-04-25,RM_0049,CL_00508,Active,19762.3
SIP_003633,2026-05-30,RM_0006,CL_00395,Paused,5284.7
SIP_005470,2026-06-17,RM_0053,CL_00633,Paused,30511.64
SIP_002282,2026-06-17,RM_0039,CL_00487,Active,10831.61
SIP_003662,2026-05-25,RM_0045,CL_00914,Stopped,48520.15
SIP_000868,2026-06-20,RM_0040,CL_00492,Paused,33352.75
SIP_005225,2026-05-06,RM_0037,CL_00695,Stopped,27039.87
SIP_002945,2026-05-08,RM_0044,CL_00263,Active,14580.59
SIP_005912,2026-06-05,RM_0016,CL_00474,Active,4012.07
SIP_000924,2026-04-07,RM_0015,CL_00696,Stopped,30277.87
SIP_001922,2026-05-16,RM_0033,CL_00758,Active,1201.67
SIP_004875,2026-05-10,RM_0028,CL_00032,Stopped,41475.27
SIP_003809,2026-04-22,RM_0015,CL_00394,Stopped,31227.88
SIP_001785,2026-04-20,RM_0033,CL_00174,Active,10084.76
SIP_004034,2026-04-09,RM_0002,CL_00398,Active,37421.44
SIP_001050,2026-05-21,RM_0001,CL_00463,Stopped,6733.49
SIP_003307,2026-06-16,RM_0053,CL_00633,Active,46982.46
SIP_005205,2026-05-04,RM_0039,CL_00826,Paused,18534.08
SIP_003544,2026-04-18,RM_0044,CL_00920,Paused,32743.75
SIP_002739,2026-04-09,RM_0015,CL_00028,Active,6914.86
SIP_005712,2026-06-10,RM_0017,CL_00863,Paused,25452.12
SIP_004360,2026-06-25,RM_0017,CL_00863,Paused,37058.97
SIP_005658,2026-06-11,RM_0027,CL_00076,Stopped,26175.5
SIP_001046,2026-04-19,RM_0004,CL_00168,Active,33148.14
SIP_003271,2026-06-08,RM_0007,CL_00880,Active,27575.77
SIP_001235,2026-06-16,RM_0015,CL_00792,Stopped,38314.48
SIP_003472,2026-04-16,RM_0006,CL_00381,Active,44347.59
SIP_003029,2026-06-12,RM_0041,CL_00496,Stopped,26323.54
SIP_004281,2026-06-09,RM_0040,CL_00036,Active,7799.55
SIP_002485,2026-06-01,RM_0017,CL_00537,Active,27160.46
SIP_000113,2026-07-03,RM_0001,CL_00051,Active,29660.71
SIP_003008,2026-06-28,RM_0002,CL_00171,Paused,14548.61
SIP_005594,2026-06-15,RM_0007,CL_00820,Stopped,35100.79
SIP_003703,2026-05-04,RM_0037,CL_00368,Active,39386.55
SIP_004326,2026-06-17,RM_0049,CL_00360,Stopped,46316.12
SIP_003447,2026-07-01,RM_0017,CL_00757,Paused,22898.8
SIP_004826,2026-06-07,RM_0027,CL_00426,Active,13822.88
SIP_000539,2026-05-11,RM_0033,CL_00716,Active,42502.07
SIP_003235,2026-06-17,RM_0047,CL_00014,Active,26455.31
SIP_005396,2026-06-08,RM_0017,CL_00840,Stopped,15416.69
SIP_004087,2026-05-04,RM_0004,CL_00210,Active,41177.87
SIP_003285,2026-04-26,RM_0049,CL_00235,Active,43214.59
SIP_004308,2026-04-14,RM_0043,CL_00624,Paused,17581.03
SIP_000053,2026-05-21,RM_0006,CL_00780,Active,28055.19
SIP_005763,2026-05-15,RM_0006,CL_00796,Active,12589.17
SIP_001090,2026-05-01,RM_0010,CL_00085,Paused,13223.02
SIP_000110,2026-04-23,RM_0028,CL_00032,Stopped,43464.53
SIP_005590,2026-04-15,RM_0010,CL_00548,Active,4630.23
SIP_001005,2026-05-07,RM_0001,CL_00390,Active,44928.07
SIP_002946,2026-06-19,RM_0041,CL_00613,Paused,15358.27
SIP_004801,2026-05-13,RM_0027,CL_00110,Stopped,37005.58
SIP_002652,2026-05-09,RM_0039,CL_00717,Paused,35639.29
SIP_005326,2026-06-11,RM_0047,CL_00201,Active,34115.75
SIP_003362,2026-06-14,RM_0058,CL_00234,Active,36767.09
SIP_004007,2026-06-04,RM_0017,CL_00707,Paused,2740.18
SIP_004743,2026-05-09,RM_0060,CL_00344,Stopped,21962.84
SIP_001678,2026-05-21,RM_0045,CL_00570,Active,14605.12
SIP_005104,2026-06-04,RM_0037,CL_00890,Paused,18530.82
SIP_002834,2026-04-14,RM_0001,CL_00554,Active,3414.59
SIP_003182,2026-05-31,RM_0006,CL_00553,Stopped,32202.54
SIP_004615,2026-06-05,RM_0056,CL_00194,Active,19005.26
SIP_002283,2026-04-16,RM_0028,CL_00106,Active,35602.61
SIP_005042,2026-05-24,RM_0002,CL_00177,Stopped,3343.7
SIP_001420,2026-06-23,RM_0049,CL_00360,Active,25595.19
SIP_004527,2026-05-06,RM_0006,CL_00646,Active,44691.02
SIP_000359,2026-06-17,RM_0027,CL_00864,Stopped,22635.0
SIP_002269,2026-06-17,RM_0002,CL_00447,Paused,29327.73
SIP_005469,2026-06-01,RM_0043,CL_00567,Active,4266.84
SIP_001502,2026-04-14,RM_0060,CL_00607,Active,21124.29
SIP_000799,2026-05-29,RM_0012,CL_00505,Active,1132.39
SIP_002321,2026-07-04,RM_0047,CL_00391,Active,24016.01
SIP_005204,2026-05-17,RM_0053,CL_00770,Active,46826.88
SIP_001327,2026-04-16,RM_0043,CL_00328,Active,16048.95
SIP_003342,2026-06-25,RM_0022,CL_00519,Paused,40195.27
SIP_003663,2026-05-12,RM_0009,CL_00059,Stopped,35312.5
SIP_003560,2026-05-22,RM_0027,CL_00503,Stopped,49516.37
SIP_003241,2026-04-14,RM_0010,CL_00795,Active,18908.2
SIP_004873,2026-06-06,RM_0039,CL_00675,Paused,9415.54
SIP_004648,2026-07-03,RM_0016,CL_00446,Active,22939.0
SIP_002863,2026-05-09,RM_0015,CL_00449,Stopped,42519.58
SIP_001897,2026-04-11,RM_0041,CL_00488,Active,34529.54
SIP_000617,2026-06-13,RM_0049,CL_00817,Paused,26251.78
SIP_000084,2026-04-29,RM_0057,CL_00752,Active,6556.41
SIP_001393,2026-05-20,RM_0039,CL_00651,Stopped,33698.74
SIP_002985,2026-05-12,RM_0022,CL_00413,Paused,15005.25
SIP_005915,2026-05-08,RM_0017,CL_00751,Active,44085.08
SIP_001228,2026-05-29,RM_0060,CL_00050,Active,26692.48
SIP_001746,2026-05-27,RM_0043,CL_00160,Paused,40518.42
SIP_005739,2026-05-13,RM_0043,CL_00781,Active,44298.35
SIP_004588,2026-04-07,RM_0028,CL_00929,Stopped,22297.88
SIP_004413,2026-04-10,RM_0009,CL_00688,Active,26628.08
SIP_005946,2026-06-09,RM_0058,CL_00021,Active,6979.04
SIP_001403,2026-06-16,RM_0053,CL_00850,Active,16958.15
SIP_003221,2026-06-06,RM_0043,CL_00197,Paused,8605.69
SIP_002600,2026-06-12,RM_0037,CL_00867,Active,23780.47
SIP_004665,2026-04-09,RM_0049,CL_00817,Paused,27828.56
SIP_002057,2026-04-14,RM_0053,CL_00888,Paused,44656.91
SIP_005303,2026-04-10,RM_0053,CL_00850,Stopped,3397.01
SIP_005079,2026-06-26,RM_0060,CL_00729,Paused,40225.96
SIP_005689,2026-06-28,RM_0033,CL_00011,Active,31759.14
SIP_002851,2026-05-26,RM_0027,CL_00110,Stopped,7108.84
SIP_002777,2026-05-05,RM_0056,CL_00198,Paused,15188.66
SIP_000610,2026-04-25,RM_0001,CL_00554,Active,46722.75
SIP_002348,2026-05-19,RM_0049,CL_00136,Stopped,37911.8
SIP_001938,2026-06-22,RM_0028,CL_00352,Paused,19182.16
SIP_002210,2026-06-12,RM_0043,CL_00528,Paused,14140.0
SIP_003498,2026-06-24,RM_0004,CL_00130,Active,29834.03
SIP_002792,2026-04-21,RM_0004,CL_00887,Active,40108.68
SIP_002865,2026-04-28,RM_0031,CL_00428,Active,18327.33
SIP_001406,2026-04-10,RM_0041,CL_00029,Active,11655.22
SIP_005114,2026-06-25,RM_0056,CL_00388,Paused,25053.77
SIP_005452,2026-06-08,RM_0039,CL_00826,Active,516.1
SIP_003411,2026-06-25,RM_0001,CL_00004,Active,20023.54
SIP_000518,2026-04-22,RM_0033,CL_00462,Paused,27839.43
SIP_005198,2026-06-07,RM_0021,CL_00101,Paused,20103.77
SIP_004635,2026-06-26,RM_0047,CL_00769,Stopped,42358.71
SIP_000224,2026-06-21,RM_0012,CL_00893,Stopped,46674.82
SIP_005346,2026-05-17,RM_0058,CL_00234,Active,6269.73
SIP_000748,2026-06-30,RM_0039,CL_00651,Active,39399.14
SIP_004192,2026-06-04,RM_0002,CL_00055,Active,29661.57
SIP_002384,2026-06-04,RM_0060,CL_00729,Stopped,17258.3
SIP_003780,2026-05-24,RM_0010,CL_00655,Active,47054.99
SIP_004425,2026-06-11,RM_0060,CL_00439,Paused,21291.93
SIP_000727,2026-06-15,RM_0012,CL_00924,Active,44171.21
SIP_005148,2026-05-14,RM_0039,CL_00826,Stopped,37260.79
SIP_001572,2026-05-22,RM_0008,CL_00552,Active,45306.68
SIP_005972,2026-06-19,RM_0040,CL_00181,Active,12141.1
SIP_002560,2026-05-22,RM_0035,CL_00513,Active,7114.13
SIP_000763,2026-06-14,RM_0011,CL_00314,Paused,35572.57
SIP_005265,2026-06-13,RM_0010,CL_00795,Active,15638.87
SIP_004030,2026-04-06,RM_0033,CL_00578,Active,27187.82
SIP_003018,2026-04-24,RM_0028,CL_00352,Active,25517.22
SIP_001924,2026-05-18,RM_0008,CL_00849,Paused,38999.95
SIP_003326,2026-06-12,RM_0053,CL_00850,Active,5761.34
SIP_005973,2026-04-25,RM_0045,CL_00577,Active,25909.33
SIP_001932,2026-06-15,RM_0057,CL_00230,Paused,38540.88
SIP_004711,2026-05-08,RM_0040,CL_00207,Stopped,40955.12
SIP_002988,2026-05-15,RM_0053,CL_00001,Paused,10779.5
SIP_004473,2026-04-14,RM_0009,CL_00023,Active,28197.1
SIP_004019,2026-05-08,RM_0033,CL_00367,Active,24170.94
SIP_005667,2026-05-31,RM_0056,CL_00545,Paused,23728.93
SIP_001408,2026-06-22,RM_0047,CL_00596,Paused,35150.94
SIP_003388,2026-06-13,RM_0059,CL_00389,Active,46336.48
SIP_001742,2026-05-03,RM_0041,CL_00086,Active,7372.39
SIP_002853,2026-06-07,RM_0053,CL_00888,Active,5300.36
SIP_005591,2026-06-27,RM_0004,CL_00550,Active,16123.83
SIP_002064,2026-05-03,RM_0049,CL_00166,Stopped,42742.76
SIP_001379,2026-05-21,RM_0053,CL_00005,Paused,3774.74
SIP_002375,2026-06-02,RM_0039,CL_00529,Active,46044.71
SIP_002844,2026-06-07,RM_0027,CL_00426,Stopped,16998.64
SIP_001431,2026-06-16,RM_0049,CL_00126,Active,32220.34
SIP_003049,2026-06-15,RM_0060,CL_00607,Stopped,30389.27
SIP_004704,2026-06-05,RM_0017,CL_00640,Stopped,9239.38
SIP_005190,2026-05-27,RM_0001,CL_00222,Stopped,11526.11
SIP_003144,2026-06-10,RM_0027,CL_00484,Active,36791.59
SIP_001390,2026-06-18,RM_0041,CL_00656,Active,24667.84
SIP_002795,2026-05-31,RM_0039,CL_00487,Paused,10061.26
SIP_000822,2026-05-25,RM_0039,CL_00568,Active,1394.22
SIP_000484,2026-07-04,RM_0028,CL_00776,Active,49707.84
SIP_002933,2026-07-03,RM_0060,CL_00607,Paused,41932.38
SIP_002790,2026-05-20,RM_0017,CL_00863,Active,5328.07
SIP_004431,2026-06-27,RM_0017,CL_00183,Paused,8446.73
SIP_003951,2026-06-21,RM_0015,CL_00437,Stopped,23403.1
SIP_001756,2026-06-24,RM_0039,CL_00744,Active,46851.43
SIP_003122,2026-04-13,RM_0054,CL_00298,Active,22058.5
SIP_005753,2026-05-31,RM_0033,CL_00745,Paused,28407.63
SIP_004838,2026-06-16,RM_0059,CL_00281,Stopped,12986.44
SIP_001278,2026-05-23,RM_0017,CL_00602,Active,47149.05
SIP_001936,2026-06-08,RM_0035,CL_00513,Active,39790.48
SIP_005058,2026-04-08,RM_0033,CL_00174,Active,10399.8
SIP_002206,2026-05-12,RM_0009,CL_00831,Active,31473.45
SIP_000705,2026-05-06,RM_0028,CL_00712,Paused,9977.47
SIP_000459,2026-05-13,RM_0022,CL_00401,Active,14747.23
SIP_000567,2026-05-30,RM_0027,CL_00362,Active,14476.84
SIP_004506,2026-05-20,RM_0011,CL_00777,Active,16704.99
SIP_001959,2026-06-30,RM_0043,CL_00781,Paused,28924.72
SIP_004546,2026-04-19,RM_0028,CL_00045,Active,28717.34
SIP_001331,2026-05-28,RM_0001,CL_00278,Active,33096.74
SIP_000080,2026-04-15,RM_0047,CL_00017,Active,20533.13
SIP_000922,2026-06-29,RM_0027,CL_00502,Stopped,33848.53
SIP_003767,2026-05-14,RM_0002,CL_00618,Active,44559.55
SIP_002089,2026-06-23,RM_0043,CL_00306,Stopped,26172.87
SIP_003491,2026-05-13,RM_0008,CL_00722,Active,4390.51
SIP_005124,2026-06-05,RM_0009,CL_00041,Paused,23148.4
SIP_001151,2026-06-02,RM_0043,CL_00856,Stopped,22040.87
SIP_000658,2026-06-05,RM_0027,CL_00448,Stopped,45216.83
SIP_001918,2026-06-28,RM_0041,CL_00859,Active,40594.61
SIP_001975,2026-05-19,RM_0041,CL_00488,Paused,10048.8
SIP_004533,2026-05-01,RM_0039,CL_00706,Active,13458.69
SIP_002814,2026-07-02,RM_0058,CL_00509,Paused,855.82
SIP_005290,2026-04-27,RM_0049,CL_00653,Active,44939.05
SIP_005100,2026-05-03,RM_0040,CL_00181,Stopped,38972.63
SIP_002169,2026-04-24,RM_0039,CL_00623,Paused,2826.77
SIP_002503,2026-04-23,RM_0049,CL_00126,Stopped,9068.86
SIP_004470,2026-06-16,RM_0058,CL_00543,Paused,21384.22
SIP_000927,2026-04-21,RM_0049,CL_00610,Active,579.78
SIP_005842,2026-04-06,RM_0041,CL_00324,Paused,12645.31
SIP_005014,2026-05-05,RM_0049,CL_00166,Active,22519.82
SIP_004198,2026-06-23,RM_0033,CL_00834,Active,15183.58
SIP_001784,2026-05-11,RM_0027,CL_00842,Active,49343.18
SIP_000506,2026-05-31,RM_0015,CL_00853,Active,38217.19
SIP_003076,2026-05-11,RM_0045,CL_00411,Active,27468.4
SIP_001662,2026-06-17,RM_0017,CL_00070,Paused,25904.39
SIP_002806,2026-04-22,RM_0057,CL_00686,Stopped,37109.23
SIP_005797,2026-06-06,RM_0001,CL_00793,Active,1711.12
SIP_004433,2026-05-09,RM_0052,CL_00467,Active,11110.96
SIP_004304,2026-04-30,RM_0039,CL_00771,Active,42286.82
SIP_002782,2026-05-31,RM_0041,CL_00589,Paused,8628.93
SIP_005292,2026-06-06,RM_0033,CL_00132,Paused,28916.9
SIP_003015,2026-04-08,RM_0043,CL_00306,Active,23292.66
SIP_001309,2026-05-02,RM_0040,CL_00036,Paused,47932.47
SIP_001145,2026-05-01,RM_0015,CL_00067,Active,10783.98
SIP_001349,2026-06-25,RM_0059,CL_00389,Stopped,36895.25
SIP_001102,2026-05-09,RM_0008,CL_00164,Paused,39049.96
SIP_000558,2026-06-28,RM_0002,CL_00010,Paused,2852.19
SIP_005424,2026-05-27,RM_0015,CL_00748,Paused,19895.09
SIP_004161,2026-06-25,RM_0002,CL_00221,Active,48498.43
SIP_001402,2026-04-26,RM_0047,CL_00391,Stopped,42519.13
SIP_001488,2026-05-05,RM_0056,CL_00198,Stopped,3516.23
SIP_003109,2026-06-29,RM_0009,CL_00041,Active,14714.72
SIP_002434,2026-05-12,RM_0041,CL_00128,Active,43373.44
SIP_003901,2026-06-16,RM_0010,CL_00119,Paused,6542.36
SIP_004079,2026-06-18,RM_0008,CL_00849,Active,21055.35
SIP_004774,2026-05-15,RM_0033,CL_00064,Active,32733.26
SIP_004670,2026-04-23,RM_0027,CL_00556,Active,2345.99
SIP_001681,2026-05-21,RM_0039,CL_00706,Stopped,46580.75
SIP_000399,2026-04-19,RM_0008,CL_00164,Stopped,44912.72
SIP_003684,2026-07-03,RM_0040,CL_00181,Active,34563.41
SIP_003263,2026-05-24,RM_0057,CL_00167,Stopped,31653.0
SIP_001701,2026-04-13,RM_0057,CL_00167,Stopped,16246.54
SIP_002514,2026-04-14,RM_0040,CL_00492,Active,3277.33
SIP_001668,2026-06-26,RM_0043,CL_00404,Paused,17368.82
SIP_002930,2026-06-10,RM_0033,CL_00837,Stopped,38997.45
SIP_002673,2026-04-17,RM_0039,CL_00688,Active,30342.15
SIP_005065,2026-04-19,RM_0015,CL_00792,Stopped,38094.46
SIP_005342,2026-04-17,RM_0052,CL_00530,Active,20095.18
SIP_003710,2026-04-30,RM_0059,CL_00208,Paused,11618.11
SIP_004503,2026-04-20,RM_0049,CL_00410,Active,32453.64
SIP_003265,2026-05-06,RM_0058,CL_00543,Active,9717.28
SIP_003773,2026-04-28,RM_0041,CL_00496,Active,46631.72
SIP_004851,2026-04-20,RM_0002,CL_00376,Active,10278.49
SIP_005935,2026-06-24,RM_0017,CL_00092,Active,12084.44
SIP_003764,2026-06-05,RM_0028,CL_00143,Active,13492.56
SIP_002628,2026-05-31,RM_0006,CL_00730,Paused,17160.71
SIP_004012,2026-06-22,RM_0028,CL_00776,Paused,39758.88
SIP_000628,2026-04-28,RM_0049,CL_00136,Active,47389.9
SIP_003939,2026-04-21,RM_0004,CL_00377,Active,16976.47
SIP_001994,2026-06-03,RM_0056,CL_00718,Stopped,38452.68
SIP_003408,2026-05-20,RM_0043,CL_00480,,4749.58
SIP_004563,2026-05-18,RM_0004,CL_00579,Paused,49651.21
SIP_004880,2026-04-09,RM_0016,CL_00321,Stopped,15223.86
SIP_005679,2026-06-24,RM_0027,CL_00294,Stopped,40020.07
SIP_001658,2026-04-21,RM_0017,CL_00353,Active,22887.08
SIP_002442,2026-05-13,RM_0060,CL_00344,Active,5145.55
SIP_003096,2026-07-02,RM_0008,CL_00552,Paused,29974.08
SIP_002389,2026-04-11,RM_0033,CL_00869,Paused,41005.18
SIP_000176,2026-05-25,RM_0054,CL_00816,Active,31465.41
SIP_001883,2026-06-10,RM_0022,CL_00003,Stopped,27657.67
SIP_001466,2026-05-30,RM_0058,CL_00516,Active,16037.02
SIP_004398,2026-04-09,RM_0056,CL_00179,Stopped,28575.56
SIP_005682,2026-06-25,RM_0040,CL_00334,Active,16783.77
SIP_001082,2026-05-13,RM_0043,CL_00172,Paused,41770.91
SIP_004299,2026-06-04,RM_0057,CL_00073,Stopped,45525.25
SIP_000990,2026-04-14,RM_0009,CL_00041,Active,27944.36
SIP_002744,2026-04-16,RM_0007,CL_00871,Active,20794.34
SIP_003017,2026-06-15,RM_0028,CL_00100,Active,37073.87
SIP_002362,2026-06-07,RM_0058,CL_00124,Active,45567.32
SIP_000625,2026-05-30,RM_0012,CL_00742,Active,38238.83
SIP_004575,2026-04-23,RM_0027,CL_00665,Active,17074.08
SIP_003656,2026-05-12,RM_0009,CL_00831,Stopped,48597.17
SIP_001081,2026-06-09,RM_0028,CL_00832,Active,2927.58
SIP_004273,2026-06-04,RM_0049,CL_00360,Active,17699.95
SIP_003587,2026-06-21,RM_0033,CL_00174,Stopped,39004.93
SIP_004768,2026-07-04,RM_0022,CL_00276,Stopped,20569.17
SIP_005483,2026-05-06,RM_0002,CL_00256,Active,41879.71
SIP_003412,2026-06-28,RM_0004,CL_00740,Active,10873.56
SIP_003099,2026-04-23,RM_0010,CL_00625,Active,18826.9
SIP_001211,2026-04-09,RM_0028,CL_00527,Active,14103.38
SIP_001839,2026-04-20,RM_0022,CL_00511,,21565.31
SIP_001025,2026-06-10,RM_0059,CL_00694,Active,36894.83
SIP_003856,2026-05-31,RM_0012,CL_00593,Active,48778.46
SIP_000047,2026-05-07,RM_0059,CL_00916,Paused,2731.45
SIP_004169,2026-04-23,RM_0027,CL_00110,Active,5628.74
SIP_000057,2026-07-02,RM_0002,CL_00030,Stopped,33886.49
SIP_002614,2026-06-15,RM_0004,CL_00453,Stopped,6606.38
SIP_001948,2026-04-28,RM_0028,CL_00524,Stopped,49734.45
SIP_002707,2026-04-26,RM_0008,CL_00722,Paused,19559.11
SIP_000092,2026-04-13,RM_0047,CL_00306,Stopped,17800.92
SIP_002735,2026-05-03,RM_0040,CL_00274,Stopped,20814.3
SIP_005961,2026-05-26,RM_0015,CL_00350,Stopped,39642.82
SIP_000960,2026-06-07,RM_0041,CL_00613,Stopped,13830.65
SIP_000739,2026-04-12,RM_0004,CL_00377,Active,40332.9
SIP_005687,2026-04-06,RM_0045,CL_00577,Active,26883.79
SIP_000421,2026-05-29,RM_0001,CL_00824,Active,15090.11
SIP_003511,2026-06-03,RM_0001,CL_00721,Active,24067.24
SIP_002086,2026-07-02,RM_0001,CL_00650,Active,27631.12
SIP_003860,2026-06-27,RM_0041,CL_00324,Paused,15748.59
SIP_004033,2026-05-01,RM_0001,CL_00750,Active,29596.64
SIP_002475,2026-04-10,RM_0027,CL_00097,Stopped,790.57
SIP_003716,2026-07-03,RM_0022,CL_00089,Active,35310.04
SIP_002893,2026-07-01,RM_0008,CL_00552,Active,35288.01
SIP_004659,2026-05-10,RM_0006,CL_00405,Stopped,13504.56
SIP_005421,2026-06-09,RM_0059,CL_00562,Active,8852.29
SIP_001641,2026-06-11,RM_0015,CL_00184,Active,26570.39
SIP_003794,2026-05-20,RM_0037,CL_00364,Stopped,43950.45
SIP_003938,2026-06-21,RM_0016,CL_00122,Active,10358.74
SIP_005713,2026-05-26,RM_0010,CL_00436,Stopped,690.09
SIP_001647,2026-06-06,RM_0044,CL_00900,Stopped,36141.91
SIP_005953,2026-06-10,RM_0058,CL_00079,Paused,24374.1
SIP_002807,2026-06-27,RM_0049,CL_00561,Stopped,22090.44
SIP_000661,2026-04-29,RM_0015,CL_00720,Stopped,16073.23
SIP_005497,2026-05-10,RM_0044,CL_00677,Stopped,11525.26
SIP_005021,2026-05-11,RM_0040,CL_00181,Active,30760.84
SIP_004765,2026-04-17,RM_0006,CL_00730,Active,9859.51
SIP_005820,2026-05-17,RM_0041,CL_00507,Active,36929.09
SIP_002558,2026-04-20,RM_0015,CL_00435,Active,33181.5
SIP_000234,2026-05-21,RM_0028,CL_00288,Active,23454.03
SIP_004171,2026-04-14,RM_0015,CL_00748,Active,39201.39
SIP_002156,2026-04-18,RM_0001,CL_00052,Paused,14945.02
SIP_005077,2026-07-03,RM_0027,CL_00399,Stopped,44427.13
SIP_000830,2026-04-18,RM_0043,CL_00781,Stopped,19456.32
SIP_000640,2026-04-10,RM_0033,CL_00843,,37818.17
SIP_004597,2026-05-25,RM_0004,CL_00555,Stopped,36575.33
SIP_005119,2026-05-30,RM_0012,CL_00238,Paused,39059.55
SIP_004238,2026-06-15,RM_0022,CL_00580,Paused,5911.55
SIP_004302,2026-06-24,RM_0058,CL_00068,Stopped,37423.24
SIP_002479,2026-04-23,RM_0002,CL_00642,Paused,21632.8
SIP_003261,2026-05-15,RM_0004,CL_00896,Stopped,11762.89
SIP_001624,2026-05-14,RM_0017,CL_00757,Active,31570.91
SIP_001224,2026-06-11,RM_0033,CL_00138,Stopped,2573.35
SIP_004858,2026-06-07,RM_0002,CL_00177,Active,42500.81
SIP_004982,2026-04-07,RM_0017,CL_00419,Active,23992.41
SIP_003165,2026-05-24,RM_0016,CL_00246,Paused,34741.99
SIP_005706,2026-04-10,RM_0006,CL_00265,Active,13046.62
SIP_001292,2026-04-05,RM_0015,CL_00813,Stopped,19373.16
SIP_003212,2026-06-11,RM_0028,CL_00079,Active,12271.56
SIP_001884,2026-06-24,RM_0027,CL_00563,Stopped,30318.36
SIP_004997,2026-04-23,RM_0007,CL_00055,Active,15364.95
SIP_001631,2026-06-16,RM_0004,CL_00896,Active,22514.47
SIP_005719,2026-04-22,RM_0008,CL_00023,Active,43997.58
SIP_005020,2026-06-11,RM_0004,CL_00661,Active,11979.49
SIP_000981,2026-06-08,RM_0001,CL_00330,Stopped,23665.26
SIP_004055,2026-07-03,RM_0058,CL_00049,Paused,31027.04
SIP_001244,2026-05-27,RM_0009,CL_00779,Paused,46238.12
SIP_001476,2026-04-14,RM_0047,CL_00596,Paused,39175.7
SIP_003832,2026-06-25,RM_0045,CL_00599,Active,40494.26
SIP_000279,2026-04-25,RM_0047,CL_00738,Active,29419.46
SIP_004616,2026-05-15,RM_0001,CL_00721,Stopped,47858.97
SIP_003810,2026-06-08,RM_0001,CL_00650,Active,44409.26
SIP_003557,2026-05-15,RM_0060,CL_00500,Active,16287.0
SIP_001087,2026-06-18,RM_0033,CL_00259,Active,47972.57
SIP_000786,2026-06-12,RM_0002,CL_00618,Active,42101.05
SIP_005160,2026-05-25,RM_0010,CL_00707,Active,17945.09
SIP_001695,2026-06-05,RM_0033,CL_00701,Stopped,41602.46
SIP_004126,2026-05-07,RM_0028,CL_00765,Paused,30784.76
SIP_005217,2026-06-18,RM_0033,CL_00315,Active,23350.21
SIP_002813,2026-04-09,RM_0047,CL_00843,Paused,43072.32
SIP_000257,2026-06-11,RM_0049,CL_00094,Paused,7074.08
SIP_002583,2026-04-30,RM_0001,CL_00051,Active,22057.78
SIP_002205,2026-05-13,RM_0049,CL_00114,Active,19236.28
SIP_004653,2026-06-14,RM_0002,CL_00777,Paused,15864.32
SIP_005134,2026-05-31,RM_0022,CL_00026,Stopped,25213.34
SIP_002079,2026-05-21,RM_0002,CL_00177,Active,27274.44
SIP_002214,2026-06-06,RM_0008,CL_00743,Paused,34621.59
SIP_003995,2026-06-15,RM_0033,CL_00044,Active,39272.66
SIP_004129,2026-06-11,RM_0047,CL_00594,Paused,45716.38
SIP_004878,2026-04-06,RM_0001,CL_00824,Paused,10066.54
SIP_001414,2026-04-06,RM_0037,CL_00345,Paused,13863.01
SIP_002349,2026-04-07,RM_0049,CL_00592,Stopped,12554.72
SIP_003218,2026-07-03,RM_0027,CL_00081,Active,32193.56
SIP_004103,2026-05-04,RM_0001,CL_00750,Paused,23096.56
SIP_001445,2026-04-12,RM_0001,CL_00750,Paused,40067.55
SIP_003753,2026-05-19,RM_0058,CL_00342,Active,32404.79
SIP_004175,2026-04-06,RM_0043,CL_00197,Active,20976.46
SIP_001642,2026-05-19,RM_0027,CL_00042,Paused,19929.22
SIP_005642,2026-05-11,RM_0002,CL_00180,,15099.15
SIP_003670,2026-06-16,RM_0027,CL_00614,Paused,33905.79
SIP_004517,2026-06-27,RM_0041,CL_00416,Stopped,3049.92
