TGS_ID,Date,rm_id,client_id,TGS_Amount
TGS_001531,2026-05-02,RM_0039,CL_00310,12608.95
TGS_000294,2026-04-13,RM_0001,CL_00390,17625.63
TGS_002511,2026-06-04,RM_0059,CL_00389,51117.35
TGS_000832,06-05-2026,RM_0045,CL_00773,61377.48
TGS_000849,2026-05-08,RM_0039,CL_00156,18317.8
TGS_000639,11-04-2026,RM_0058,CL_00305,60467.84
TGS_002199,2026-04-27,RM_0028,CL_00163,24330.7
TGS_000042,2026-06-10,RM_0039,CL_00598,39049.5
TGS_000964,2026-06-25,RM_0045,CL_00312,41172.1
TGS_001344,2026-04-05,RM_0017,CL_00419,65150.75
TGS_001986,2026-07-03,RM_0006,CL_00395,6720.64
TGS_002865,2026-06-04,RM_0010,CL_00436,53373.74
TGS_001315,2026-05-03,RM_0033,CL_00011,28192.19
TGS_001174,2026-04-26,RM_0001,CL_00278,35668.73
TGS_000526,2026-07-04,RM_0027,CL_00503,5830.66
TGS_002201,2026-05-25,RM_0027,CL_00076,24494.65
TGS_001929,2026-05-03,RM_0043,CL_00528,3873.97
TGS_002669,2026-05-02,RM_0002,CL_00335,30655.3
TGS_000152,2026-05-31,RM_0006,CL_00647,41813.76
TGS_000053,2026-04-22,RM_0017,CL_00058,57850.86
TGS_000187,2026-05-28,RM_0059,CL_00876,26265.51
TGS_001700,2026-04-05,RM_0027,CL_00426,74733.52
TGS_000003,2026-04-25,RM_0043,CL_00450,68539.21
TGS_002166,2026-06-21,RM_0035,CL_00489,49006.11
TGS_001382,2026-06-06,RM_0027,CL_00484,54223.8
TGS_002538,2026-04-26,RM_0033,CL_00666,25959.52
TGS_002970,2026-06-24,RM_0009,CL_00250,4647.5
TGS_001245,2026-05-10,RM_0002,CL_00618,24781.46
TGS_000810,2026-05-23,RM_0017,CL_00317,67729.27
TGS_000551,2026-06-09,RM_0037,CL_00345,25711.32
TGS_000840,2026-05-08,RM_0007,CL_00897,69132.2
TGS_001056,2026-04-05,RM_0006,CL_00506,8411.25
TGS_001637,2026-04-05,RM_0022,CL_00417,25231.68
TGS_001594,2026-04-27,RM_0041,CL_00841,47442.88
TGS_002920,2026-05-27,RM_0010,CL_00805,35034.26
TGS_001950,2026-05-02,RM_0006,CL_00340,22629.24
TGS_002396,2026-06-13,RM_0049,CL_00232,44691.37
TGS_002704,2026-05-19,RM_0047,CL_00391,50189.28
TGS_000682,2026-04-22,RM_0027,CL_00884,70502.98
TGS_000725,2026-04-27,RM_0049,CL_00360,68234.4
TGS_002371,2026-05-10,RM_0028,CL_00106,6433.11
TGS_000856,2026-05-21,RM_0017,CL_00419,54215.02
TGS_002603,2026-05-23,RM_0037,CL_00115,57576.8
TGS_000096,2026-04-06,RM_0006,CL_00520,23546.96
TGS_001828,2026-04-28,RM_0058,CL_00828,2989.36
TGS_000874,2026-04-19,RM_0028,CL_00527,29792.65
TGS_002835,2026-06-21,RM_0059,CL_00562,64725.97
TGS_001956,04-07-2026,RM_0017,CL_00419,64604.91
TGS_002968,2026-04-13,RM_0009,CL_00250,73538.97
TGS_002771,2026-04-27,RM_0053,CL_00305,61255.12
TGS_001770,2026-04-24,RM_0012,CL_00238,34027.36
TGS_002911,2026-06-17,RM_0040,CL_00277,23029.08
TGS_002417,2026-04-15,RM_0016,CL_00355,37930.27
TGS_000623,2026-06-17,RM_0049,CL_00136,42901.33
TGS_000334,2026-05-05,RM_0037,CL_00678,64379.85
TGS_002816,2026-05-14,RM_0027,CL_00884,17822.06
TGS_002054,2026-06-16,RM_0017,CL_00705,38382.29
TGS_002325,2026-06-30,RM_0027,CL_00097,69729.79
TGS_000685,2026-06-09,RM_0006,CL_00015,46262.0
TGS_002627,2026-06-01,RM_0002,CL_00618,40276.0
TGS_000446,2026-05-18,RM_0001,CL_00750,20950.3
TGS_002315,2026-05-21,RM_0009,CL_00425,20709.89
TGS_000731,2026-05-23,RM_0049,CL_00217,13325.41
TGS_001518,2026-05-13,RM_0022,CL_00413,65913.78
TGS_002357,2026-06-27,RM_0028,CL_00772,31306.02
TGS_000043,2026-04-11,RM_0031,CL_00123,7387.93
TGS_000350,2026-05-26,RM_0009,CL_00831,43833.1
TGS_000033,2026-04-11,RM_0049,CL_00302,45728.96
TGS_001343,2026-06-10,RM_0041,CL_00778,7536.16
TGS_002746,2026-04-21,RM_0041,CL_00029,74223.47
TGS_001762,2026-06-24,RM_0057,CL_00382,65305.96
TGS_000866,2026-06-08,RM_0027,CL_00286,19335.58
TGS_001963,2026-06-27,RM_0010,CL_00380,3147.01
TGS_001728,2026-04-11,RM_0028,CL_00079,50624.45
TGS_001916,2026-06-11,RM_0053,CL_00753,2744.67
TGS_002068,2026-04-22,RM_0056,CL_00198,7097.68
TGS_000879,2026-07-02,RM_0012,CL_00742,23613.62
TGS_001000,2026-04-08,RM_0001,CL_00906,3426.4
TGS_002640,2026-04-20,RM_0010,CL_00119,9638.42
TGS_002489,2026-04-30,RM_0045,CL_00318,33828.77
TGS_002908,2026-06-21,RM_0006,CL_00265,6008.22
TGS_002177,2026-06-15,RM_0002,CL_00183,54098.15
TGS_002856,2026-06-02,RM_0002,CL_00010,6177.91
TGS_000338,2026-04-09,RM_0009,CL_00499,73701.45
TGS_002666,2026-05-15,RM_0049,CL_00124,64070.21
TGS_001443,2026-04-09,RM_0040,CL_00154,5878.09
TGS_002691,2026-05-23,RM_0031,CL_00890,7659.63
TGS_000429,2026-05-20,RM_0027,CL_00362,5328.33
TGS_000817,2026-06-03,RM_0002,CL_00403,2138.85
TGS_000217,2026-05-25,RM_0001,CL_00222,51747.14
TGS_002568,2026-06-29,RM_0006,CL_00647,37781.94
TGS_001726,2026-04-11,RM_0015,CL_00193,71746.74
TGS_001223,22-06-2026,RM_0027,CL_00484,47879.32
TGS_002206,01-06-2026,RM_0017,CL_00317,42637.6
TGS_001509,2026-06-08,RM_0004,CL_00168,66019.05
TGS_001592,2026-04-08,RM_0049,CL_00817,74622.18
TGS_001146,2026-05-13,RM_0040,CL_00207,26622.24
TGS_002459,2026-04-12,RM_0056,CL_00194,51801.48
TGS_000972,2026-05-21,RM_0033,CL_00869,38337.54
TGS_000850,2026-04-26,RM_0006,CL_00015,74581.26
TGS_000645,2026-06-17,RM_0015,CL_00546,5680.33
TGS_000971,2026-05-06,RM_0011,CL_00777,45403.4
TGS_002595,2026-06-19,RM_0053,CL_00497,21550.95
TGS_002608,2026-06-19,RM_0011,CL_00516,13360.51
TGS_000885,2026-05-21,RM_0017,CL_00604,12038.92
TGS_002555,2026-04-27,RM_0004,CL_00205,4091.25
TGS_001393,2026-04-26,RM_0010,CL_00109,52976.15
TGS_001145,2026-06-14,RM_0028,CL_00045,11046.07
TGS_001327,2026-04-08,RM_0043,CL_00528,6626.01
TGS_001547,2026-06-05,RM_0028,CL_00288,71986.57
TGS_001491,2026-05-31,RM_0027,CL_00042,29078.59
TGS_001216,2026-05-06,RM_0041,CL_00397,56984.22
TGS_001848,2026-04-22,RM_0009,CL_00269,14145.6
TGS_001275,2026-04-19,RM_0040,CL_00798,56344.79
TGS_000698,2026-04-05,RM_0006,CL_00027,60307.55
TGS_000346,2026-05-17,RM_0027,CL_00331,27093.61
TGS_000188,2026-05-08,RM_0044,CL_00357,16480.68
TGS_001263,08-05-2026,RM_0028,CL_00145,50743.19
TGS_001269,2026-06-09,RM_0040,CL_00638,2601.04
TGS_002142,2026-05-18,RM_0058,CL_00574,49195.66
TGS_002144,2026-05-17,RM_0049,CL_00203,3471.21
TGS_000153,2026-04-20,RM_0049,CL_00094,29203.53
TGS_001764,2026-05-30,RM_0058,CL_00234,35419.98
TGS_000960,2026-04-10,RM_0060,CL_00607,5797.66
TGS_002254,2026-05-05,RM_0052,CL_00564,57170.42
TGS_001672,2026-06-28,RM_0045,CL_00809,37665.02
TGS_001005,2026-05-01,RM_0040,CL_00569,8203.11
TGS_002360,2026-05-22,RM_0004,CL_00239,71282.21
TGS_001611,2026-06-05,RM_0049,CL_00749,70944.71
TGS_000861,2026-04-18,RM_0043,CL_00450,26928.66
TGS_001804,2026-06-18,RM_0053,CL_00850,24371.77
TGS_002943,2026-06-10,RM_0045,CL_00643,18970.5
TGS_001468,2026-06-19,RM_0033,CL_00186,63724.69
TGS_000881,2026-04-21,RM_0006,CL_00395,73010.57
TGS_002798,2026-05-09,RM_0043,CL_00624,1695.44
TGS_000550,2026-06-30,RM_0015,CL_00184,51442.93
TGS_002464,2026-07-01,RM_0021,CL_00894,74955.77
TGS_000538,2026-04-16,RM_0049,CL_00126,59043.97
TGS_000761,2026-04-23,RM_0015,CL_00155,30133.41
TGS_002871,2026-04-24,RM_0049,CL_00508,17465.22
TGS_002731,2026-06-26,RM_0039,CL_00053,42725.03
TGS_000995,2026-05-24,RM_0039,CL_00547,46807.98
TGS_000231,2026-05-20,RM_0002,CL_00433,16851.13
TGS_000752,2026-05-19,RM_0021,CL_00914,55977.73
TGS_002848,10-04-2026,RM_0033,CL_00190,26318.28
TGS_000597,2026-04-07,RM_0033,CL_00837,62696.06
TGS_001972,2026-05-15,RM_0049,CL_00764,30152.09
TGS_000795,2026-06-01,RM_0002,CL_00055,64617.47
TGS_002167,2026-05-19,RM_0043,CL_00160,2572.67
TGS_001901,2026-06-27,RM_0017,CL_00419,40193.18
TGS_000491,2026-06-01,RM_0017,CL_00070,63405.47
TGS_000689,2026-05-13,RM_0045,CL_00290,53613.17
TGS_000415,2026-06-12,RM_0006,CL_00503,28638.35
TGS_002611,2026-05-18,RM_0008,CL_00699,45719.57
TGS_002110,2026-04-14,RM_0039,CL_00760,10995.39
TGS_002159,2026-04-14,RM_0058,CL_00652,20615.64
TGS_000969,2026-05-16,RM_0058,CL_00828,55395.85
TGS_000993,2026-05-01,RM_0033,CL_00745,48400.28
TGS_001538,2026-06-18,RM_0053,CL_00633,25316.38
TGS_001571,2026-07-03,RM_0059,CL_00149,57507.31
TGS_002974,2026-05-18,RM_0049,CL_00653,61058.33
TGS_002995,2026-05-19,RM_0059,CL_00469,44388.62
TGS_002058,2026-04-20,RM_0058,CL_00652,39308.79
TGS_000094,2026-04-30,RM_0006,CL_00340,59091.29
TGS_001834,2026-05-11,RM_0047,CL_00137,24282.72
TGS_002600,2026-05-04,RM_0027,CL_00484,1967.82
TGS_001649,2026-06-04,RM_0009,CL_00269,41473.24
TGS_001813,2026-05-16,RM_0040,CL_00036,69094.55
TGS_001733,2026-04-23,RM_0006,CL_00381,7049.88
TGS_002346,2026-04-20,RM_0028,CL_00765,7246.8
TGS_002804,2026-07-04,RM_0058,CL_00342,19156.26
TGS_001356,2026-05-07,RM_0040,CL_00287,40703.1
TGS_001665,2026-05-20,RM_0056,CL_00616,3146.31
TGS_001270,20-06-2026,RM_0045,CL_00034,39384.61
TGS_001419,2026-07-04,RM_0017,CL_00757,18029.77
TGS_002245,2026-05-27,RM_0007,CL_00359,26451.53
TGS_002146,2026-07-01,RM_0006,CL_00780,48731.37
TGS_001057,2026-06-04,RM_0041,CL_00507,9433.79
TGS_000430,2026-07-03,RM_0028,CL_00527,29581.44
TGS_001783,2026-04-12,RM_0004,CL_00896,20465.63
TGS_000457,2026-06-15,RM_0049,CL_00214,46714.7
TGS_000280,2026-05-25,RM_0007,CL_00820,38135.98
TGS_001204,2026-04-19,RM_0045,CL_00570,15718.16
TGS_000364,2026-06-03,RM_0015,CL_00162,40175.27
TGS_000459,2026-06-11,RM_0002,CL_00447,62122.68
TGS_001927,2026-05-05,RM_0006,CL_00078,2151.34
TGS_002670,2026-06-15,RM_0001,CL_00004,23034.02
TGS_002514,2026-05-24,RM_0043,CL_00781,62552.46
TGS_001411,2026-06-07,RM_0037,CL_00678,5246.18
TGS_002132,2026-05-15,RM_0058,CL_00652,43816.06
TGS_000536,2026-05-12,RM_0002,CL_00433,23342.28
TGS_001548,16-04-2026,RM_0002,CL_00055,45073.69
TGS_001292,2026-06-07,RM_0006,CL_00348,71230.86
TGS_002026,2026-05-04,RM_0027,CL_00224,28247.88
TGS_000115,2026-05-27,RM_0006,CL_00780,2090.82
TGS_001364,2026-06-14,RM_0058,CL_00928,53080.03
TGS_002470,2026-04-06,RM_0040,CL_00492,34866.85
TGS_001440,2026-04-13,RM_0006,CL_00647,16283.18
TGS_001862,2026-04-29,RM_0033,CL_00837,9706.32
TGS_001574,2026-06-07,RM_0058,CL_00360,40496.71
TGS_000129,2026-06-06,RM_0015,CL_00720,16045.92
TGS_000561,2026-05-29,RM_0002,CL_00393,69438.65
TGS_001267,2026-05-14,RM_0040,CL_00052,63559.38
TGS_002820,2026-05-19,RM_0008,CL_00454,18565.77
TGS_001456,2026-06-21,RM_0004,CL_00896,49058.63
TGS_001640,2026-06-19,RM_0053,CL_00626,60814.99
TGS_001918,12-05-2026,RM_0015,CL_00437,20645.56
TGS_002104,2026-05-26,RM_0031,CL_00428,52992.35
TGS_000815,2026-05-14,RM_0041,CL_00420,42881.53
TGS_000703,2026-06-18,RM_0041,CL_00481,41242.02
TGS_000136,2026-06-16,RM_0039,CL_00547,69807.15
TGS_000755,2026-06-22,RM_0016,CL_00734,48036.96
TGS_000476,2026-04-08,RM_0012,CL_00713,69734.38
TGS_000106,2026-05-16,RM_0039,CL_00651,11104.22
TGS_001587,2026-05-08,RM_0022,CL_00026,69044.64
TGS_000727,2026-04-27,RM_0056,CL_00718,43691.7
TGS_002198,2026-04-27,RM_0035,CL_00682,20753.74
TGS_002316,2026-04-06,RM_0022,CL_00664,1950.03
TGS_002129,2026-05-13,RM_0052,CL_00385,51380.93
TGS_000596,2026-07-01,RM_0001,CL_00222,74412.32
TGS_000116,2026-06-26,RM_0016,CL_00734,66382.96
TGS_000289,2026-06-27,RM_0015,CL_00193,48792.65
TGS_002412,2026-05-14,RM_0053,CL_00305,53390.91
TGS_000663,2026-06-04,RM_0057,CL_00073,38589.15
TGS_001949,2026-04-14,RM_0015,CL_00008,14909.2
TGS_000863,2026-04-10,RM_0035,CL_00791,54275.29
TGS_001173,2026-04-25,RM_0010,CL_00835,32330.6
TGS_001575,2026-06-27,RM_0017,CL_00863,43024.69
TGS_000243,2026-06-12,RM_0004,CL_00349,24337.28
TGS_001952,2026-04-05,RM_0006,CL_00730,46052.68
TGS_002893,2026-05-07,RM_0033,CL_00666,36071.06
TGS_000961,2026-06-24,RM_0006,CL_00265,16260.24
TGS_002326,2026-05-06,RM_0002,CL_00403,28380.33
TGS_002320,2026-06-09,RM_0010,CL_00109,37422.55
TGS_002777,30-06-2026,RM_0039,CL_00651,42133.31
TGS_000325,2026-06-24,RM_0033,CL_00837,1324.08
TGS_002930,2026-06-22,RM_0043,CL_00579,39842.2
TGS_000839,2026-05-10,RM_0015,CL_00013,17722.52
TGS_000977,2026-05-22,RM_0012,CL_00685,4185.79
TGS_001675,2026-05-25,RM_0040,CL_00154,64012.27
TGS_001357,2026-04-13,RM_0028,CL_00636,28296.0
TGS_001849,24-04-2026,RM_0015,CL_00720,65432.99
TGS_000234,2026-06-03,RM_0022,CL_00089,44658.73
TGS_002281,2026-04-13,RM_0002,CL_00494,64793.59
TGS_001827,2026-05-24,RM_0008,CL_00849,58722.85
TGS_001742,2026-04-15,RM_0012,CL_00593,33013.05
TGS_001239,2026-06-06,RM_0027,CL_00087,71723.56
TGS_001336,2026-06-29,RM_0049,CL_00749,40477.78
TGS_001114,2026-06-14,RM_0006,CL_00405,29919.68
TGS_000052,2026-05-25,RM_0053,CL_00888,55297.04
TGS_000741,2026-06-09,RM_0015,CL_00813,51307.19
TGS_002634,2026-06-11,RM_0049,CL_00166,33558.58
TGS_001191,2026-04-11,RM_0041,CL_00656,56166.11
TGS_002876,2026-06-09,RM_0043,CL_00781,6418.51
TGS_000041,2026-06-23,RM_0017,CL_00347,31251.83
TGS_001188,2026-05-29,RM_0054,CL_00816,12407.17
TGS_000304,2026-06-21,RM_0058,CL_00124,19054.38
TGS_002541,2026-04-21,RM_0002,CL_00256,2089.22
TGS_001707,2026-04-17,RM_0006,CL_00404,22550.45
TGS_002689,2026-06-09,RM_0004,CL_00418,26328.26
TGS_001098,2026-05-21,RM_0002,CL_00171,23705.78
TGS_000048,2026-05-27,RM_0043,CL_00197,40767.03
TGS_000246,2026-04-16,RM_0053,CL_00633,69676.13
TGS_001460,2026-05-06,RM_0027,CL_00087,70855.01
TGS_001427,2026-05-19,RM_0041,CL_00397,36671.67
TGS_001341,2026-05-27,RM_0002,CL_00393,19743.84
TGS_001886,2026-05-07,RM_0015,CL_00813,18137.45
TGS_000715,2026-07-01,RM_0006,CL_00830,73449.89
TGS_001898,04-07-2026,RM_0015,CL_00435,33747.67
TGS_002253,2026-04-12,RM_0033,CL_00784,67444.12
TGS_002979,2026-04-12,RM_0009,CL_00688,16544.73
TGS_000343,2026-05-27,RM_0049,CL_00681,45165.48
TGS_001894,2026-04-27,RM_0037,CL_00345,24671.79
TGS_002498,2026-04-13,RM_0021,CL_00847,3537.51
TGS_002667,2026-05-06,RM_0041,CL_00169,25354.86
TGS_002092,2026-05-15,RM_0037,CL_00867,20343.74
TGS_002091,2026-05-31,RM_0052,CL_00731,34826.6
TGS_002415,2026-06-09,RM_0017,CL_00016,32920.8
TGS_000008,2026-05-04,RM_0002,CL_00183,41604.4
TGS_000475,2026-05-31,RM_0049,CL_00235,43613.82
TGS_000117,14-05-2026,RM_0006,CL_00646,27720.84
TGS_000841,2026-06-17,RM_0049,CL_00232,15993.26
TGS_001891,2026-07-04,RM_0049,CL_00126,23563.04
TGS_001763,2026-05-13,RM_0045,CL_00290,43843.45
TGS_002671,2026-06-16,RM_0015,CL_00449,48812.32
TGS_001078,2026-05-19,RM_0015,CL_00394,52019.81
TGS_000611,2026-06-10,RM_0015,CL_00709,51272.74
TGS_001240,2026-04-10,RM_0028,CL_00772,39734.44
TGS_000916,2026-06-12,RM_0056,CL_00891,19306.37
TGS_000506,2026-05-11,RM_0017,CL_00640,74580.14
TGS_001946,2026-06-20,RM_0043,CL_00482,44648.86
TGS_000927,2026-04-29,RM_0028,CL_00163,41016.74
TGS_001749,2026-05-11,RM_0027,CL_00484,69826.16
TGS_000242,2026-04-07,RM_0044,CL_00118,28045.63
TGS_001565,2026-05-11,RM_0002,CL_00118,68377.2
TGS_000019,2026-05-11,RM_0033,CL_00259,4816.69
TGS_000696,2026-04-08,RM_0010,CL_00613,37410.74
TGS_002250,19-06-2026,RM_0001,CL_00477,34830.39
TGS_002365,2026-07-03,RM_0001,CL_00650,69907.06
TGS_002560,2026-04-17,RM_0004,CL_00572,67037.23
TGS_001888,2026-04-18,RM_0015,CL_00155,65552.86
TGS_000691,29-06-2026,RM_0041,CL_00416,4831.19
TGS_000064,2026-04-08,RM_0039,CL_00343,51325.01
TGS_000112,2026-04-15,RM_0027,CL_00600,36795.07
TGS_001682,2026-06-02,RM_0009,CL_00499,66035.86
TGS_002547,2026-05-25,RM_0006,CL_00630,54022.36
TGS_002980,2026-04-21,RM_0054,CL_00139,71336.67
TGS_002879,2026-06-02,RM_0022,CL_00825,47314.37
TGS_001422,2026-05-02,RM_0057,CL_00672,47930.48
TGS_001685,2026-04-21,RM_0028,CL_00083,13883.43
TGS_001353,2026-04-15,RM_0060,CL_00676,38342.84
TGS_002002,2026-06-23,RM_0017,CL_00537,22803.52
TGS_002276,2026-05-06,RM_0028,CL_00264,58732.07
TGS_001503,2026-04-06,RM_0057,CL_00167,26501.4
TGS_000929,2026-06-09,RM_0049,CL_00817,67019.86
TGS_002925,2026-04-29,RM_0006,CL_00395,3530.8
TGS_000934,2026-06-03,RM_0004,CL_00661,48209.61
TGS_001478,2026-04-27,RM_0002,CL_00433,18062.77
TGS_000951,2026-04-15,RM_0054,CL_00139,43384.35
TGS_001034,2026-06-02,RM_0053,CL_00107,19639.63
TGS_001666,2026-05-10,RM_0047,CL_00215,10849.37
TGS_001974,2026-06-15,RM_0012,CL_00713,1774.44
TGS_002617,2026-04-15,RM_0022,CL_00669,20626.14
TGS_002653,2026-04-25,RM_0041,CL_00488,55757.88
TGS_000273,2026-05-13,RM_0060,CL_00812,24926.46
TGS_000297,2026-04-21,RM_0017,CL_00070,49616.97
TGS_001732,2026-05-08,RM_0006,CL_00506,32025.04
TGS_000767,2026-05-29,RM_0039,CL_00412,18623.09
TGS_001759,2026-04-17,RM_0047,CL_00596,16284.15
TGS_001342,2026-04-06,RM_0057,CL_00151,37106.24
TGS_001362,2026-05-29,RM_0006,CL_00647,19480.72
